date,state,fips,total_cases,total_deaths,cases_in_past_day,deaths_in_past_day,cases_in_past_seven_days,deaths_in_past_seven_days
2020-04-03,Montana,30,262,5,21,0,141,4
2020-04-03,Nebraska,31,297,6,24,0,195,4
2020-04-03,Nevada,32,1549,43,91,5,928,33
2020-04-03,New Hampshire,33,540,7,61,2,353,5
2020-04-03,New Jersey,34,29895,647,4305,108,21070,539
2020-04-03,New Mexico,35,495,10,92,3,304,9
2020-04-03,New York,36,103689,3716,10329,753,58943,3071
2020-04-03,North Carolina,37,2093,23,235,6,1309,20
2020-04-03,North Dakota,38,173,3,14,0,105,2
2020-04-03,Northern Mariana Islands,69,8,1,0,0,8,1
2020-04-03,Ohio,39,3312,91,409,10,2168,69
2020-04-03,Oklahoma,40,989,38,110,4,667,30
2020-04-03,Oregon,41,899,22,72,1,484,10
2020-04-03,Pennsylvania,42,8420,102,1399,11,6203,79
2020-04-03,Puerto Rico,72,378,15,62,3,299,12
2020-04-03,Rhode Island,44,711,14,54,2,508,14
2020-04-03,South Carolina,45,1700,34,146,3,1158,21
2020-04-03,South Dakota,46,187,2,22,0,129,1
2020-04-03,Tennessee,47,3032,38,164,6,1852,32
2020-04-03,Texas,48,5773,98,821,18,3802,73
2020-04-03,Utah,49,1248,7,171,0,768,5
2020-04-03,Vermont,50,389,17,51,0,205,7
2020-04-03,Virgin Islands,78,38,0,1,0,19,0
2020-04-03,Virginia,51,2011,46,305,28,1406,32
2020-04-03,Washington,53,6967,293,381,21,3197,114
2020-04-03,West Virginia,54,242,2,25,0,146,2
2020-04-03,Wisconsin,55,1916,50,186,13,986,34
2020-04-03,Wyoming,56,167,0,13,0,93,0
2020-04-04,Alabama,01,1632,44,97,6,912,40
2020-04-04,Alaska,02,169,3,13,1,67,2
2020-04-04,Arizona,04,2019,53,250,12,1246,38
2020-04-04,Arkansas,05,743,14,5,2,334,9
2020-04-04,California,06,13796,323,1227,41,8230,201
2020-04-04,Colorado,08,4574,126,392,16,2513,82
2020-04-04,Connecticut,09,5276,165,361,33,3752,132
2020-04-04,Delaware,10,593,14,143,0,379,9
2020-04-04,District of Columbia,11,902,21,145,6,598,17
2020-04-04,Florida,12,11537,194,1277,25,7499,138
2020-04-04,Georgia,13,6383,208,416,10,3936,129
2020-04-04,Guam,66,223,4,69,0,166,3
2020-04-04,Hawaii,15,349,3,32,0,198,3
2020-04-04,Idaho,16,1076,10,64,0,814,5
2020-04-04,Illinois,17,10357,248,1453,36,6810,198
2020-04-04,Indiana,18,3975,136,520,18,2736,98
2020-04-04,Iowa,19,786,11,87,0,488,8
2020-04-04,Kansas,20,702,21,77,2,430,15
2020-04-04,Kentucky,21,909,40,147,6,515,31
2020-04-04,Louisiana,22,12500,412,2201,42,9185,275
2020-04-04,Maine,23,456,10,24,1,245,9
2020-04-04,Maryland,24,3125,54,367,12,2059,44
2020-04-04,Massachusetts,25,11736,216,1334,24,7479,172
2020-04-04,Michigan,26,14225,541,1556,63,9591,429
2020-04-04,Minnesota,27,865,24,76,2,423,19
2020-04-04,Mississippi,28,1455,35,97,6,786,22
2020-04-04,Missouri,29,2291,44,178,8,1454,33
2020-04-04,Montana,30,281,6,19,1,134,5
2020-04-04,Nebraska,31,339,8,42,2,217,6
2020-04-04,Nevada,32,1758,46,209,3,1020,32
2020-04-04,New Hampshire,33,621,9,81,2,407,7
2020-04-04,New Jersey,34,34124,847,4229,200,23000,707
2020-04-04,New Mexico,35,544,11,49,1,334,9
2020-04-04,New York,36,115963,4535,12274,819,62446,3600
2020-04-04,North Carolina,37,2402,30,309,7,1430,26
2020-04-04,North Dakota,38,186,3,13,0,93,2
2020-04-04,Northern Mariana Islands,69,8,1,0,0,6,1
2020-04-04,Ohio,39,3739,102,427,11,2333,77
2020-04-04,Oklahoma,40,1159,42,170,4,782,27
2020-04-04,Oregon,41,1000,26,101,4,520,13
2020-04-04,Pennsylvania,42,10110,140,1690,38,7295,105
2020-04-04,Puerto Rico,72,452,18,74,3,352,15
2020-04-04,Rhode Island,44,806,17,95,3,567,15
2020-04-04,South Carolina,45,1917,40,217,6,1256,25
2020-04-04,South Dakota,46,212,2,25,0,144,1
2020-04-04,Tennessee,47,3265,47,233,9,1902,41
2020-04-04,Texas,48,6566,124,793,26,4185,94
2020-04-04,Utah,49,1426,8,178,1,818,6
2020-04-04,Vermont,50,461,20,72,3,250,8
2020-04-04,Virgin Islands,78,42,0,4,0,23,0
2020-04-04,Virginia,51,2408,52,397,6,1669,35
2020-04-04,Washington,53,7499,318,532,25,3188,125
2020-04-04,West Virginia,54,282,2,40,0,169,2
2020-04-04,Wisconsin,55,2112,60,196,10,1070,43
2020-04-04,Wyoming,56,189,0,22,0,104,0
2020-04-05,Alabama,01,1840,45,208,1,1010,40
2020-04-05,Alaska,02,183,4,14,1,69,2
2020-04-05,Arizona,04,2269,64,250,11,1339,46
2020-04-05,Arkansas,05,853,16,110,2,404,10
2020-04-05,California,06,15202,351,1406,28,8881,219
2020-04-05,Colorado,08,4950,140,376,14,2635,93
2020-04-05,Connecticut,09,5675,189,399,24,3682,155
2020-04-05,Delaware,10,673,14,80,0,441,8
2020-04-05,District of Columbia,11,998,22,96,1,656,17
2020-04-05,Florida,12,12342,220,805,26,7399,160
2020-04-05,Georgia,13,6742,219,359,11,4059,136
2020-04-05,Guam,66,265,4,42,0,207,3
2020-04-05,Hawaii,15,369,4,20,1,194,4
2020-04-05,Idaho,16,1100,10,24,0,790,4
2020-04-05,Illinois,17,11276,283,919,35,6661,212
2020-04-05,Indiana,18,4437,151,462,15,2915,111
2020-04-05,Iowa,19,868,22,82,11,532,18
2020-04-05,Kansas,20,769,23,67,2,436,16
2020-04-05,Kentucky,21,1048,44,139,4,609,35
2020-04-05,Louisiana,22,13014,477,514,65,9475,324
2020-04-05,Maine,23,470,10,14,0,217,7
2020-04-05,Maryland,24,3609,68,484,14,2365,57
2020-04-05,Massachusetts,25,12500,231,764,15,7545,183
2020-04-05,Michigan,26,15633,617,1408,76,10147,485
2020-04-05,Minnesota,27,935,29,70,5,431,20
2020-04-05,Mississippi,28,1638,43,183,8,879,29
2020-04-05,Missouri,29,2367,52,76,8,1465,40
2020-04-05,Montana,30,298,6,17,0,137,5
2020-04-05,Nebraska,31,377,8,38,0,239,6
2020-04-05,Nevada,32,1880,46,122,0,960,31
2020-04-05,New Hampshire,33,669,9,48,0,411,6
2020-04-05,New Jersey,34,37505,917,3381,70,24119,756
2020-04-05,New Mexico,35,624,12,80,1,387,10
2020-04-05,New York,36,124085,5335,8122,800,64302,4155
2020-04-05,North Carolina,37,2585,37,183,7,1419,31
2020-04-05,North Dakota,38,207,3,21,0,110,2
2020-04-05,Northern Mariana Islands,69,8,1,0,0,6,1
2020-04-05,Ohio,39,4043,119,304,17,2378,89
2020-04-05,Oklahoma,40,1251,46,92,4,822,30
2020-04-05,Oregon,41,1068,27,68,1,519,14
2020-04-05,Pennsylvania,42,11590,159,1480,19,8149,119
2020-04-05,Puerto Rico,72,475,20,23,2,348,15
2020-04-05,Rhode Island,44,922,25,116,8,628,22
2020-04-05,South Carolina,45,2049,44,132,4,1274,28
2020-04-05,South Dakota,46,240,2,28,0,150,1
2020-04-05,Tennessee,47,3538,50,273,3,1969,43
2020-04-05,Texas,48,7117,136,551,12,4395,101
2020-04-05,Utah,49,1618,8,192,0,899,6
2020-04-05,Vermont,50,512,22,51,2,277,10
2020-04-05,Virgin Islands,78,42,0,0,0,19,0
2020-04-05,Virginia,51,2636,52,228,0,1747,30
2020-04-05,Washington,53,7985,344,486,26,3088,135
2020-04-05,West Virginia,54,325,3,43,1,201,2
2020-04-05,Wisconsin,55,2267,73,155,13,1147,56
2020-04-05,Wyoming,56,200,0,11,0,112,0
2020-04-06,Alabama,01,2005,53,165,8,1058,42
2020-04-06,Alaska,02,189,4,6,0,69,2
2020-04-06,Arizona,04,2466,67,197,3,1297,47
2020-04-06,Arkansas,05,927,16,74,0,419,9
2020-04-06,California,06,16361,386,1159,35,8940,239
2020-04-06,Colorado,08,5172,150,222,10,2544,99
2020-04-06,Connecticut,09,6906,206,1231,17,4335,170
2020-04-06,Delaware,10,783,15,110,1,519,8
2020-04-06,District of Columbia,11,1097,24,99,2,696,15
2020-04-06,Florida,12,13621,253,1279,33,7926,181
2020-04-06,Georgia,13,7558,294,816,75,4526,191
2020-04-06,Guam,66,266,4,1,0,206,3
2020-04-06,Hawaii,15,385,5,16,1,181,5
2020-04-06,Idaho,16,1170,13,70,3,755,6
2020-04-06,Illinois,17,12262,309,986,26,7192,225
2020-04-06,Indiana,18,4986,171,549,20,3189,127
2020-04-06,Iowa,19,946,25,78,3,522,19
2020-04-06,Kansas,20,854,25,85,2,480,16
2020-04-06,Kentucky,21,1057,52,9,8,577,41
2020-04-06,Louisiana,22,14867,512,1853,35,10843,326
2020-04-06,Maine,23,499,10,29,0,224,7
2020-04-06,Maryland,24,4045,92,436,24,2630,77
2020-04-06,Massachusetts,25,13837,260,1337,29,8085,204
2020-04-06,Michigan,26,17129,727,1496,110,10621,530
2020-04-06,Minnesota,27,986,30,51,1,410,20
2020-04-06,Mississippi,28,1738,51,100,8,890,35
2020-04-06,Missouri,29,2722,56,355,4,1673,43
2020-04-06,Montana,30,319,6,21,0,142,2
2020-04-06,Nebraska,31,438,10,61,2,253,7
2020-04-06,Nevada,32,1971,58,91,12,927,40
2020-04-06,New Hampshire,33,715,9,46,0,401,6
2020-04-06,New Jersey,34,41090,1005,3585,88,24454,806
2020-04-06,New Mexico,35,686,12,62,0,404,8
2020-04-06,New York,36,133389,6149,9304,814,65885,4637
2020-04-06,North Carolina,37,2870,42,285,5,1567,36
2020-04-06,North Dakota,38,225,3,18,0,116,0
2020-04-06,Northern Mariana Islands,69,8,1,0,0,6,1
2020-04-06,Ohio,39,4450,142,407,23,2517,102
2020-04-06,Oklahoma,40,1326,51,75,5,845,34
2020-04-06,Oregon,41,1132,29,64,2,525,13
2020-04-06,Pennsylvania,42,13075,170,1485,11,8919,122
2020-04-06,Puerto Rico,72,513,21,38,1,339,15
2020-04-06,Rhode Island,44,1082,27,160,2,674,23
2020-04-06,South Carolina,45,2232,48,183,4,1307,30
2020-04-06,South Dakota,46,288,4,48,2,188,3
2020-04-06,Tennessee,47,3753,65,215,15,2032,52
2020-04-06,Texas,48,8150,159,1033,23,5085,113
2020-04-06,Utah,49,1662,13,44,5,856,9
2020-04-06,Vermont,50,543,23,31,1,287,11
2020-04-06,Virgin Islands,78,44,1,2,1,14,1
2020-04-06,Virginia,51,2877,54,241,2,1857,28
2020-04-06,Washington,53,8385,383,400,39,3205,162
2020-04-06,West Virginia,54,347,4,22,1,202,3
2020-04-06,Wisconsin,55,2440,83,173,10,1171,63
2020-04-06,Wyoming,56,213,0,13,0,117,0
2020-04-07,Alabama,01,2197,64,192,11,1198,50
2020-04-07,Alaska,02,211,4,22,0,78,2
2020-04-07,Arizona,04,2577,77,111,10,1279,53
2020-04-07,Arkansas,05,997,18,70,2,433,10
2020-04-07,California,06,17540,447,1179,61,8957,263
2020-04-07,Colorado,08,5429,179,257,29,2439,110
2020-04-07,Connecticut,09,7781,277,875,71,4653,208
2020-04-07,Delaware,10,928,16,145,1,609,6
2020-04-07,District of Columbia,11,1211,24,114,0,716,15
2020-04-07,Florida,12,14739,295,1118,42,7997,210
2020-04-07,Georgia,13,9156,348,1598,54,5040,222
2020-04-07,Guam,66,274,4,8,0,135,2
2020-04-07,Hawaii,15,408,5,23,0,184,4
2020-04-07,Idaho,16,1210,15,40,2,684,6
2020-04-07,Illinois,17,13549,384,1287,75,7557,277
2020-04-07,Indiana,18,5544,208,558,37,3367,147
2020-04-07,Iowa,19,1048,26,102,1,550,19
2020-04-07,Kansas,20,905,30,51,5,470,20
2020-04-07,Kentucky,21,1289,66,232,14,699,48
2020-04-07,Louisiana,22,16284,582,1417,70,11047,342
2020-04-07,Maine,23,519,12,20,2,216,7
2020-04-07,Maryland,24,4371,104,326,12,2709,86
2020-04-07,Massachusetts,25,15202,356,1365,96,8582,267
2020-04-07,Michigan,26,18851,845,1722,118,11222,581
2020-04-07,Minnesota,27,1069,34,83,4,440,22
2020-04-07,Mississippi,28,1915,59,177,8,978,39
2020-04-07,Missouri,29,3037,80,315,24,1687,65
2020-04-07,Montana,30,319,6,0,0,121,1
2020-04-07,Nebraska,31,491,12,53,2,292,8
2020-04-07,Nevada,32,2101,60,130,2,988,34
2020-04-07,New Hampshire,33,747,13,32,4,380,10
2020-04-07,New Jersey,34,44416,1232,3326,227,25720,965
2020-04-07,New Mexico,35,794,13,108,1,479,8
2020-04-07,New York,36,141703,7185,8314,1036,65492,5256
2020-04-07,North Carolina,37,3220,50,350,8,1693,40
2020-04-07,North Dakota,38,237,4,12,1,111,1
2020-04-07,Northern Mariana Islands,69,8,2,0,1,6,2
2020-04-07,Ohio,39,4783,167,333,25,2584,112
2020-04-07,Oklahoma,40,1470,67,144,16,904,44
2020-04-07,Oregon,41,1181,33,49,4,491,15
2020-04-07,Pennsylvania,42,14582,241,1507,71,9585,169
2020-04-07,Puerto Rico,72,573,23,60,2,334,15
2020-04-07,Rhode Island,44,1229,30,147,3,741,22
2020-04-07,South Carolina,45,2417,51,185,3,1334,29
2020-04-07,South Dakota,46,320,6,32,2,213,5
2020-04-07,Tennessee,47,4010,72,257,7,1961,59
2020-04-07,Texas,48,8968,177,818,18,5380,120
2020-04-07,Utah,49,1737,13,75,0,850,8
2020-04-07,Vermont,50,575,23,32,0,282,10
2020-04-07,Virgin Islands,78,45,1,1,0,15,1
2020-04-07,Virginia,51,3332,69,455,15,2083,42
2020-04-07,Washington,53,8683,409,298,26,3390,183
2020-04-07,West Virginia,54,413,4,66,0,251,3
2020-04-07,Wisconsin,55,2578,94,138,11,1227,69
2020-04-07,Wyoming,56,221,0,8,0,100,0
2020-04-08,Alabama,01,2498,67,301,3,1390,39
2020-04-08,Alaska,02,224,5,13,1,81,3
2020-04-08,Arizona,04,2726,80,149,3,1313,51
2020-04-08,Arkansas,05,1077,18,80,0,453,8
2020-04-08,California,06,19043,506,1503,59,9186,294
2020-04-08,Colorado,08,5655,192,226,13,2309,112
2020-04-08,Connecticut,09,8781,335,1000,58,5224,250
2020-04-08,Delaware,10,1116,19,188,3,748,8
2020-04-08,District of Columbia,11,1440,27,229,3,854,16
2020-04-08,Florida,12,15690,322,951,27,7921,222
2020-04-08,Georgia,13,10204,370,1048,22,5457,216
2020-04-08,Guam,66,409,4,135,0,262,1
2020-04-08,Hawaii,15,433,5,25,0,175,4
2020-04-08,Idaho,16,1232,19,22,4,563,10
2020-04-08,Illinois,17,15078,464,1529,80,8100,318
2020-04-08,Indiana,18,5986,246,442,38,3408,166
2020-04-08,Iowa,19,1145,27,97,1,596,18
2020-04-08,Kansas,20,1055,38,150,8,566,27
2020-04-08,Kentucky,21,1393,73,104,7,719,53
2020-04-08,Louisiana,22,17030,652,746,70,10606,377
2020-04-08,Maine,23,537,14,18,2,193,7
2020-04-08,Maryland,24,5529,124,1158,20,3544,91
2020-04-08,Massachusetts,25,16790,433,1588,77,9052,311
2020-04-08,Michigan,26,20220,959,1369,114,10928,623
2020-04-08,Minnesota,27,1154,39,85,5,465,22
2020-04-08,Mississippi,28,2003,67,88,8,930,45
2020-04-08,Missouri,29,3327,86,290,6,1747,65
2020-04-08,Montana,30,332,6,13,0,113,1
2020-04-08,Nebraska,31,538,14,47,2,289,9
2020-04-08,Nevada,32,2318,80,217,20,1039,48
2020-04-08,New Hampshire,33,788,18,41,5,373,14
2020-04-08,New Jersey,34,47437,1504,3021,272,25182,1149
2020-04-08,New Mexico,35,865,16,71,3,502,10
2020-04-08,New York,36,151271,8138,9568,953,66907,5723
2020-04-08,North Carolina,37,3423,61,203,11,1832,50
2020-04-08,North Dakota,38,251,4,14,0,104,1
2020-04-08,Northern Mariana Islands,69,11,2,3,0,5,1
2020-04-08,Ohio,39,5149,193,366,26,2601,128
2020-04-08,Oklahoma,40,1523,79,53,12,804,49
2020-04-08,Oregon,41,1239,38,58,5,502,19
2020-04-08,Pennsylvania,42,16414,313,1832,72,10609,235
2020-04-08,Puerto Rico,72,620,24,47,1,334,13
2020-04-08,Rhode Island,44,1450,35,221,5,884,25
2020-04-08,South Carolina,45,2552,63,135,12,1259,37
2020-04-08,South Dakota,46,393,6,73,0,264,5
2020-04-08,Tennessee,47,4246,83,236,11,1557,60
2020-04-08,Texas,48,9897,195,929,18,5495,130
2020-04-08,Utah,49,1860,13,123,0,848,6
2020-04-08,Vermont,50,605,23,30,0,284,7
2020-04-08,Virgin Islands,78,46,1,1,0,16,1
2020-04-08,Virginia,51,3644,60,312,-9,2133,42
2020-04-08,Washington,53,9098,430,415,21,3509,180
2020-04-08,West Virginia,54,483,4,70,0,292,2
2020-04-08,Wisconsin,55,2756,107,178,13,1204,74
2020-04-08,Wyoming,56,230,0,9,0,92,0
2020-04-09,Alabama,01,2838,78,340,11,1568,46
2020-04-09,Alaska,02,233,5,9,0,87,3
2020-04-09,Arizona,04,3018,89,292,9,1418,54
2020-04-09,Arkansas,05,1146,21,69,3,463,9
2020-04-09,California,06,20191,548,1148,42,9001,301
2020-04-09,Colorado,08,6202,227,547,35,2474,131
2020-04-09,Connecticut,09,9784,380,1003,45,5960,268
2020-04-09,Delaware,10,1209,23,93,4,816,11
2020-04-09,District of Columbia,11,1523,32,83,5,870,20
2020-04-09,Florida,12,16819,370,1129,48,7819,226
2020-04-09,Georgia,13,10885,412,681,42,5441,236
2020-04-09,Guam,66,542,4,133,0,390,1
2020-04-09,Hawaii,15,440,6,7,1,157,4
2020-04-09,Idaho,16,1366,24,134,5,475,15
2020-04-09,Illinois,17,16422,534,1344,70,8727,369
2020-04-09,Indiana,18,6400,295,414,49,3344,201
2020-04-09,Iowa,19,1270,27,125,0,656,16
2020-04-09,Kansas,20,1116,42,61,4,562,28
2020-04-09,Kentucky,21,1525,84,132,11,778,50
2020-04-09,Louisiana,22,18283,702,1253,50,9131,392
2020-04-09,Maine,23,560,16,23,2,184,9
2020-04-09,Maryland,24,6185,139,656,15,3854,103
2020-04-09,Massachusetts,25,18941,503,2151,70,9975,349
2020-04-09,Michigan,26,21375,1076,1155,117,10584,659
2020-04-09,Minnesota,27,1242,50,88,11,500,32
2020-04-09,Mississippi,28,2260,76,257,9,1083,50
2020-04-09,Missouri,29,3539,94,212,8,1705,66
2020-04-09,Montana,30,354,6,22,0,113,1
2020-04-09,Nebraska,31,594,15,56,1,321,9
2020-04-09,Nevada,32,2456,82,138,2,998,44
2020-04-09,New Hampshire,33,819,21,31,3,340,16
2020-04-09,New Jersey,34,51027,1700,3590,196,25437,1161
2020-04-09,New Mexico,35,989,17,124,1,586,10
2020-04-09,New York,36,162036,9166,10765,1028,68676,6203
2020-04-09,North Carolina,37,3651,74,228,13,1793,57
2020-04-09,North Dakota,38,269,5,18,1,110,2
2020-04-09,Northern Mariana Islands,69,11,2,0,0,3,1
2020-04-09,Ohio,39,5513,213,364,20,2610,132
2020-04-09,Oklahoma,40,1683,80,160,1,804,46
2020-04-09,Oregon,41,1321,44,82,6,494,23
2020-04-09,Pennsylvania,42,18379,344,1965,31,11358,253
2020-04-09,Puerto Rico,72,683,33,63,9,367,21
2020-04-09,Rhode Island,44,1727,43,277,8,1070,31
2020-04-09,South Carolina,45,2792,67,240,4,1238,36
2020-04-09,South Dakota,46,447,6,54,0,282,4
2020-04-09,Tennessee,47,4456,95,210,12,1588,63
2020-04-09,Texas,48,11372,228,1475,33,6420,148
2020-04-09,Utah,49,1980,13,120,0,903,6
2020-04-09,Vermont,50,628,23,23,0,290,6
2020-04-09,Virgin Islands,78,50,1,4,0,13,1
2020-04-09,Virginia,51,4041,109,397,49,2335,91
2020-04-09,Washington,53,9609,456,511,26,3023,184
2020-04-09,West Virginia,54,524,5,41,1,307,3
2020-04-09,Wisconsin,55,2885,116,129,9,1155,79
2020-04-09,Wyoming,56,303,0,73,0,149,0
2020-04-10,Alabama,01,3008,80,170,2,1473,42
2020-04-10,Alaska,02,244,5,11,0,88,3
2020-04-10,Arizona,04,3112,97,94,8,1343,56
2020-04-10,Arkansas,05,1202,24,56,3,464,12
2020-04-10,California,06,21366,594,1175,46,8797,312
2020-04-10,Colorado,08,6510,253,308,26,2328,143
2020-04-10,Connecticut,09,10538,448,754,68,5623,316
2020-04-10,Delaware,10,1326,32,117,9,876,18
2020-04-10,District of Columbia,11,1660,38,137,6,903,23
2020-04-10,Florida,12,17960,418,1141,48,7700,249
2020-04-10,Georgia,13,11859,425,974,13,5892,227
2020-04-10,Guam,66,577,4,35,0,423,0
2020-04-10,Hawaii,15,463,8,23,2,146,5
2020-04-10,Idaho,16,1425,25,59,1,413,15
2020-04-10,Illinois,17,17887,607,1465,73,8983,395
2020-04-10,Indiana,18,6960,353,560,58,3505,235
2020-04-10,Iowa,19,1388,31,118,4,689,20
2020-04-10,Kansas,20,1180,50,64,8,555,31
2020-04-10,Kentucky,21,1702,90,177,6,940,56
2020-04-10,Louisiana,22,19253,755,970,53,8954,385
2020-04-10,Maine,23,586,17,26,1,154,8
2020-04-10,Maryland,24,6968,172,783,33,4210,130
2020-04-10,Massachusetts,25,20974,599,2033,96,10572,407
2020-04-10,Michigan,26,22646,1280,1271,204,9977,802
2020-04-10,Minnesota,27,1335,57,93,7,546,35
2020-04-10,Mississippi,28,2469,82,209,6,1111,53
2020-04-10,Missouri,29,3799,105,260,11,1686,69
2020-04-10,Montana,30,365,6,11,0,103,1
2020-04-10,Nebraska,31,678,18,84,3,381,12
2020-04-10,Nevada,32,2606,86,150,4,1057,43
2020-04-10,New Hampshire,33,885,22,66,1,345,15
2020-04-10,New Jersey,34,54588,1932,3561,232,24693,1285
2020-04-10,New Mexico,35,1090,19,101,2,595,9
2020-04-10,New York,36,172830,10162,10794,996,69141,6446
2020-04-10,North Carolina,37,3906,78,255,4,1813,55
2020-04-10,North Dakota,38,278,7,9,2,105,4
2020-04-10,Northern Mariana Islands,69,11,2,0,0,3,1
2020-04-10,Ohio,39,5879,231,366,18,2567,140
2020-04-10,Oklahoma,40,1794,88,111,8,805,50
2020-04-10,Oregon,41,1371,48,50,4,472,26
2020-04-10,Pennsylvania,42,20128,435,1749,91,11708,333
2020-04-10,Puerto Rico,72,725,39,42,6,347,24
2020-04-10,Rhode Island,44,2015,49,288,6,1304,35
2020-04-10,South Carolina,45,3065,72,273,5,1365,38
2020-04-10,South Dakota,46,536,6,89,0,349,4
2020-04-10,Tennessee,47,4793,104,337,9,1761,66
2020-04-10,Texas,48,12291,249,919,21,6518,151
2020-04-10,Utah,49,2103,17,123,4,855,10
2020-04-10,Vermont,50,679,24,51,1,290,7
2020-04-10,Virgin Islands,78,51,1,1,0,13,1
2020-04-10,Virginia,51,4509,121,468,12,2498,75
2020-04-10,Washington,53,9888,483,279,27,2921,190
2020-04-10,West Virginia,54,537,5,13,0,295,3
2020-04-10,Wisconsin,55,3068,131,183,15,1152,81
2020-04-10,Wyoming,56,320,0,17,0,153,0
2020-04-11,Alabama,01,3262,93,254,13,1630,49
2020-04-11,Alaska,02,255,6,11,1,86,3
2020-04-11,Arizona,04,3393,112,281,15,1374,59
2020-04-11,Arkansas,05,1228,25,26,1,485,11
2020-04-11,California,06,22421,632,1055,38,8625,309
2020-04-11,Colorado,08,6893,274,383,21,2319,148
2020-04-11,Connecticut,09,11510,494,972,46,6234,329
2020-04-11,Delaware,10,1479,33,153,1,886,19
2020-04-11,District of Columbia,11,1778,47,118,9,876,26
2020-04-11,Florida,12,18978,445,1018,27,7441,251
2020-04-11,Georgia,13,12261,432,402,7,5878,224
2020-04-11,Guam,66,681,5,104,1,458,1
2020-04-11,Hawaii,15,484,8,21,0,135,5
2020-04-11,Idaho,16,1438,27,13,2,362,17
2020-04-11,Illinois,17,19180,682,1293,75,8823,434
2020-04-11,Indiana,18,7494,389,534,36,3519,253
2020-04-11,Iowa,19,1510,34,122,3,724,23
2020-04-11,Kansas,20,1282,55,102,5,580,34
2020-04-11,Kentucky,21,1851,94,149,4,942,54
2020-04-11,Louisiana,22,20014,806,761,51,7514,394
2020-04-11,Maine,23,616,19,30,2,160,9
2020-04-11,Maryland,24,7694,207,726,35,4569,153
2020-04-11,Massachusetts,25,22860,686,1886,87,11124,470
2020-04-11,Michigan,26,23855,1395,1209,115,9630,854
2020-04-11,Minnesota,27,1427,64,92,7,562,40
2020-04-11,Mississippi,28,2642,93,173,11,1187,58
2020-04-11,Missouri,29,4024,116,225,11,1733,72
2020-04-11,Montana,30,377,6,12,0,96,0
2020-04-11,Nebraska,31,718,18,40,0,379,10
2020-04-11,Nevada,32,2720,111,114,25,962,65
2020-04-11,New Hampshire,33,929,23,44,1,308,14
2020-04-11,New Jersey,34,58151,2183,3563,251,24027,1336
2020-04-11,New Mexico,35,1174,20,84,1,630,9
2020-04-11,New York,36,182990,11159,10160,997,67027,6624
2020-04-11,North Carolina,37,4310,86,404,8,1908,56
2020-04-11,North Dakota,38,293,7,15,0,107,4
2020-04-11,Northern Mariana Islands,69,11,2,0,0,3,1
2020-04-11,Ohio,39,6251,247,372,16,2512,145
2020-04-11,Oklahoma,40,1868,93,74,5,709,51
2020-04-11,Oregon,41,1447,51,76,3,447,25
2020-04-11,Pennsylvania,42,21774,515,1646,80,11664,375
2020-04-11,Puerto Rico,72,788,42,63,3,336,24
2020-04-11,Rhode Island,44,2349,56,334,7,1543,39
2020-04-11,South Carolina,45,3207,80,142,8,1290,40
2020-04-11,South Dakota,46,626,6,90,0,414,4
2020-04-11,Tennessee,47,4983,107,190,3,1718,60
2020-04-11,Texas,48,13208,265,917,16,6642,141
2020-04-11,Utah,49,2208,18,105,1,782,10
2020-04-11,Vermont,50,711,24,32,0,250,4
2020-04-11,Virgin Islands,78,51,1,0,0,9,1
2020-04-11,Virginia,51,5076,130,567,9,2668,78
2020-04-11,Washington,53,10227,498,339,15,2728,180
2020-04-11,West Virginia,54,593,6,56,1,311,4
2020-04-11,Wisconsin,55,3213,141,145,10,1101,81
2020-04-11,Wyoming,56,343,0,23,0,154,0
2020-04-12,Alabama,01,3583,93,321,0,1743,48
2020-04-12,Alaska,02,270,6,15,0,87,2
2020-04-12,Arizona,04,3539,117,146,5,1270,53
2020-04-12,Arkansas,05,1280,27,52,2,427,11
2020-04-12,California,06,23323,676,902,44,8121,325
2020-04-12,Colorado,08,7303,290,410,16,2353,150
2020-04-12,Connecticut,09,12035,554,525,60,6360,365
2020-04-12,Delaware,10,1625,35,146,2,952,21
2020-04-12,District of Columbia,11,1875,50,97,3,877,28
2020-04-12,Florida,12,19855,460,877,15,7513,240
2020-04-12,Georgia,13,12103,438,-158,6,5361,219
2020-04-12,Guam,66,716,5,35,0,451,1
2020-04-12,Hawaii,15,497,9,13,1,128,5
2020-04-12,Idaho,16,1457,27,19,0,357,17
